order	B_all_min	B_all_avg	B_all_max	B_all_pre	B_all_wet	B_ven_min	B_ven_avg	B_ven_max	B_ven_pre	B_ven_wet	B_bla_min	B_bla_avg	B_bla_max	B_bla_pre	B_bla_wet	B_vtb_min	B_vtb_avg	B_vtb_max	B_vtb_pre	B_vtb_wet	T_all_min	T_all_avg	T_all_max	T_all_pre	T_all_wet	T_ven_min	T_ven_avg	T_ven_max	T_ven_pre	T_ven_wet	T_bla_min	T_bla_avg	T_bla_max	T_bla_pre	T_bla_wet	T_vtb_min	T_vtb_avg	T_vtb_max	T_vtb_pre	T_vtb_wet
52	0.147977207	0.147977207	0.147977207	0.112365967	0.108952133	0.096272011	0.096272011	0.096272011	-0.008281268	0.003876685	0.150645645	0.150645645	0.150645645	0.118037958	0.113930514	-0.205429246	-0.205429246	-0.205429246	-0.357187571	-0.320988802	0.109516521	0.109516521	0.109516521	0.012480021	-0.007739725	0.065633525	0.065633525	0.065633525	-0.079934539	-0.084842716	0.111620481	0.111620481	0.111620481	0.017024638	-0.003954387	-0.163144311	-0.163144311	-0.163144311	-0.190557936	-0.142584287
53	0.147977207	0.147977207	0.147977207	0.112365967	0.108952133	0.096272011	0.096272011	0.096272011	-0.008281268	0.003876685	0.150645645	0.150645645	0.150645645	0.118037958	0.113930514	-0.205429246	-0.205429246	-0.205429246	-0.357187571	-0.320988802	0.109516521	0.109516521	0.109516521	0.012480021	-0.007739725	0.065633525	0.065633525	0.065633525	-0.079934539	-0.084842716	0.111620481	0.111620481	0.111620481	0.017024638	-0.003954387	-0.163144311	-0.163144311	-0.163144311	-0.190557936	-0.142584287
54	0.147977207	0.144563373	0.144563373	0.112365967	0.108952133	0.096272011	0.108429964	0.108429964	-0.008281268	0.003876685	0.150645645	0.146538201	0.146538201	0.118037958	0.113930514	-0.205429246	-0.169230478	-0.169230478	-0.357187571	-0.320988802	0.109516521	0.089296774	0.089296774	0.012480021	-0.007739725	0.065633525	0.060725348	0.060725348	-0.079934539	-0.084842716	0.111620481	0.090641456	0.090641456	0.017024638	-0.003954387	-0.163144311	-0.115170662	-0.115170662	-0.190557936	-0.142584287
55	0.147977207	0.144563373	0.144563373	0.112365967	0.108952133	0.096272011	0.108429964	0.108429964	-0.008281268	0.003876685	0.150645645	0.146538201	0.146538201	0.118037958	0.113930514	-0.205429246	-0.169230478	-0.169230478	-0.357187571	-0.320988802	0.109516521	0.089296774	0.089296774	0.012480021	-0.007739725	0.065633525	0.060725348	0.060725348	-0.079934539	-0.084842716	0.111620481	0.090641456	0.090641456	0.017024638	-0.003954387	-0.163144311	-0.115170662	-0.115170662	-0.190557936	-0.142584287
56	0.144563373	0.144563373	0.144563373	0.112365967	0.108952133	0.108429964	0.108429964	0.108429964	-0.008281268	0.003876685	0.146538201	0.146538201	0.146538201	0.118037958	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.357187571	-0.320988802	0.089296774	0.089296774	0.089296774	0.012480021	-0.007739725	0.060725348	0.060725348	0.060725348	-0.079934539	-0.084842716	0.090641456	0.090641456	0.090641456	0.017024638	-0.003954387	-0.115170662	-0.115170662	-0.115170662	-0.190557936	-0.142584287
57	0.144563373	0.144563373	0.144563373	0.112365967	0.108952133	0.108429964	0.108429964	0.108429964	-0.008281268	0.003876685	0.146538201	0.146538201	0.146538201	0.118037958	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.357187571	-0.320988802	0.089296774	0.089296774	0.089296774	0.012480021	-0.007739725	0.060725348	0.060725348	0.060725348	-0.079934539	-0.084842716	0.090641456	0.090641456	0.090641456	0.017024638	-0.003954387	-0.115170662	-0.115170662	-0.115170662	-0.190557936	-0.142584287
58	0.144563373	0.144563373	0.144563373	0.209879494	0.20646566	0.108429964	0.108429964	0.108429964	0.059952724	0.072110677	0.146538201	0.146538201	0.146538201	0.21709924	0.212991796	-0.169230478	-0.169230478	-0.169230478	-0.482074146	-0.445875377	0.089296774	0.089296774	0.089296774	0.07875112	0.058531373	0.060725348	0.060725348	0.060725348	-0.037814915	-0.042723092	0.090641456	0.090641456	0.090641456	0.084445284	0.063466259	-0.115170662	-0.115170662	-0.115170662	-0.283329594	-0.235355944
59	0.144563373	0.144563373	0.144563373	0.209879494	0.108952133	0.108429964	0.108429964	0.108429964	0.059952724	0.003876685	0.146538201	0.146538201	0.146538201	0.21709924	0.113930514	-0.169230478	-0.169230478	-0.169230478	-0.482074146	-0.320988802	0.089296774	0.089296774	0.089296774	0.07875112	-0.007739725	0.060725348	0.060725348	0.060725348	-0.037814915	-0.084842716	0.090641456	0.090641456	0.090641456	0.084445284	-0.003954387	-0.115170662	-0.115170662	-0.115170662	-0.283329594	-0.142584287
60	0.144563373	0.144563373	0.144563373	0.209879494	0.20646566	0.108429964	0.108429964	0.108429964	0.059952724	0.072110677	0.146538201	0.146538201	0.146538201	0.21709924	0.212991796	-0.169230478	-0.169230478	-0.169230478	-0.482074146	-0.445875377	0.089296774	0.089296774	0.089296774	0.07875112	0.058531373	0.060725348	0.060725348	0.060725348	-0.037814915	-0.042723092	0.090641456	0.090641456	0.090641456	0.084445284	0.063466259	-0.115170662	-0.115170662	-0.115170662	-0.283329594	-0.235355944
61	0.1738076	0.144563373	0.144563373	0.112365967	0.20646566	0.096349297	0.108429964	0.108429964	-0.008281268	0.072110677	0.177711276	0.146538201	0.146538201	0.118037958	0.212991796	-0.289453543	-0.169230478	-0.169230478	-0.357187571	-0.445875377	0.063804201	0.089296774	0.089296774	0.012480021	0.058531373	0.006547039	0.060725348	0.060725348	-0.079934539	-0.042723092	0.066564345	0.090641456	0.090641456	0.017024638	0.063466259	-0.151276478	-0.115170662	-0.115170662	-0.190557936	-0.235355944
62	0.1738076	0.144563373	0.144563373	0.209879494	0.20646566	0.096349297	0.108429964	0.108429964	0.059952724	0.072110677	0.177711276	0.146538201	0.146538201	0.21709924	0.212991796	-0.289453543	-0.169230478	-0.169230478	-0.482074146	-0.445875377	0.063804201	0.089296774	0.089296774	0.07875112	0.058531373	0.006547039	0.060725348	0.060725348	-0.037814915	-0.042723092	0.066564345	0.090641456	0.090641456	0.084445284	0.063466259	-0.151276478	-0.115170662	-0.115170662	-0.283329594	-0.235355944
63	0.1738076	0.1738076	0.144563373	0.180635267	0.144563373	0.096349297	0.096349297	0.108429964	0.072033391	0.108429964	0.177711276	0.177711276	0.146538201	0.185926164	0.146538201	-0.289453543	-0.289453543	-0.169230478	-0.36185108	-0.169230478	0.063804201	0.063804201	0.089296774	0.104243693	0.089296774	0.006547039	0.006547039	0.060725348	0.016363394	0.060725348	0.066564345	0.066564345	0.090641456	0.108522395	0.090641456	-0.151276478	-0.151276478	-0.115170662	-0.247223777	-0.115170662
64	0.1738076	0.1738076	0.014391786	0.180635267	0.144563373	0.096349297	0.096349297	0.064434592	0.072033391	0.108429964	0.177711276	0.177711276	0.0121964	0.185926164	0.146538201	-0.289453543	-0.289453543	0.112077931	-0.36185108	-0.169230478	0.063804201	0.063804201	0.028298503	0.104243693	0.089296774	0.006547039	0.006547039	0.067875855	0.016363394	0.060725348	0.066564345	0.066564345	0.026318896	0.108522395	0.090641456	-0.151276478	-0.151276478	0.061680462	-0.247223777	-0.115170662
65	0.1738076	0.1738076	0.144563373	0.180635267	0.144563373	0.096349297	0.096349297	0.108429964	0.072033391	0.108429964	0.177711276	0.177711276	0.146538201	0.185926164	0.146538201	-0.289453543	-0.289453543	-0.169230478	-0.36185108	-0.169230478	0.063804201	0.063804201	0.089296774	0.104243693	0.089296774	0.006547039	0.006547039	0.060725348	0.016363394	0.060725348	0.066564345	0.066564345	0.090641456	0.108522395	0.090641456	-0.151276478	-0.151276478	-0.115170662	-0.247223777	-0.115170662
66	0.1738076	0.1738076	0.144563373	0.180635267	0.144563373	0.096349297	0.096349297	0.108429964	0.072033391	0.108429964	0.177711276	0.177711276	0.146538201	0.185926164	0.146538201	-0.289453543	-0.289453543	-0.169230478	-0.36185108	-0.169230478	0.063804201	0.063804201	0.089296774	0.104243693	0.089296774	0.006547039	0.006547039	0.060725348	0.016363394	0.060725348	0.066564345	0.066564345	0.090641456	0.108522395	0.090641456	-0.151276478	-0.151276478	-0.115170662	-0.247223777	-0.115170662
67	0.20646566	0.1738076	0.144563373	0.180635267	0.144563373	0.072110677	0.096349297	0.108429964	0.072033391	0.108429964	0.212991796	0.177711276	0.146538201	0.185926164	0.146538201	-0.445875377	-0.289453543	-0.169230478	-0.36185108	-0.169230478	0.058531373	0.063804201	0.089296774	0.104243693	0.089296774	-0.042723092	0.006547039	0.060725348	0.016363394	0.060725348	0.063466259	0.066564345	0.090641456	0.108522395	0.090641456	-0.235355944	-0.151276478	-0.115170662	-0.247223777	-0.115170662
68	0.20646566	0.1738076	0.144563373	0.147977207	0.1738076	0.072110677	0.096349297	0.108429964	0.096272011	0.096349297	0.212991796	0.177711276	0.146538201	0.150645645	0.177711276	-0.445875377	-0.289453543	-0.169230478	-0.205429246	-0.289453543	0.058531373	0.063804201	0.089296774	0.109516521	0.063804201	-0.042723092	0.006547039	0.060725348	0.065633525	0.006547039	0.063466259	0.066564345	0.090641456	0.111620481	0.066564345	-0.235355944	-0.151276478	-0.115170662	-0.163144311	-0.151276478
69	0.20646566	0.20646566	0.144563373	0.147977207	0.1738076	0.072110677	0.072110677	0.108429964	0.096272011	0.096349297	0.212991796	0.212991796	0.146538201	0.150645645	0.177711276	-0.445875377	-0.445875377	-0.169230478	-0.205429246	-0.289453543	0.058531373	0.058531373	0.089296774	0.109516521	0.063804201	-0.042723092	-0.042723092	0.060725348	0.065633525	0.006547039	0.063466259	0.063466259	0.090641456	0.111620481	0.066564345	-0.235355944	-0.235355944	-0.115170662	-0.163144311	-0.151276478
70	0.20646566	0.108952133	-0.021219454	0.147977207	0.144563373	0.072110677	0.003876685	-0.040118687	0.096272011	0.108429964	0.212991796	0.113930514	-0.020411288	0.150645645	0.146538201	-0.445875377	-0.320988802	-0.039680394	-0.205429246	-0.169230478	0.058531373	-0.007739725	-0.068737996	0.109516521	0.089296774	-0.042723092	-0.084842716	-0.077692209	0.065633525	0.060725348	0.063466259	-0.003954387	-0.068276947	0.111620481	0.090641456	-0.235355944	-0.142584287	0.034266837	-0.163144311	-0.115170662
71	0.108952133	0.108952133	-0.021219454	0.147977207	0.144563373	0.003876685	0.003876685	-0.040118687	0.096272011	0.108429964	0.113930514	0.113930514	-0.020411288	0.150645645	0.146538201	-0.320988802	-0.320988802	-0.039680394	-0.205429246	-0.169230478	-0.007739725	-0.007739725	-0.068737996	0.109516521	0.089296774	-0.084842716	-0.084842716	-0.077692209	0.065633525	0.060725348	-0.003954387	-0.003954387	-0.068276947	0.111620481	0.090641456	-0.142584287	-0.142584287	0.034266837	-0.163144311	-0.115170662
72	0.108952133	-0.021219454	-0.021219454	0.147977207	0.144563373	0.003876685	-0.040118687	-0.040118687	0.096272011	0.108429964	0.113930514	-0.020411288	-0.020411288	0.150645645	0.146538201	-0.320988802	-0.039680394	-0.039680394	-0.205429246	-0.169230478	-0.007739725	-0.068737996	-0.068737996	0.109516521	0.089296774	-0.084842716	-0.077692209	-0.077692209	0.065633525	0.060725348	-0.003954387	-0.068276947	-0.068276947	0.111620481	0.090641456	-0.142584287	0.034266837	0.034266837	-0.163144311	-0.115170662
73	0.108952133	0.108952133	-0.021219454	0.147977207	0.144563373	0.003876685	0.003876685	-0.040118687	0.096272011	0.108429964	0.113930514	0.113930514	-0.020411288	0.150645645	0.146538201	-0.320988802	-0.320988802	-0.039680394	-0.205429246	-0.169230478	-0.007739725	-0.007739725	-0.068737996	0.109516521	0.089296774	-0.084842716	-0.084842716	-0.077692209	0.065633525	0.060725348	-0.003954387	-0.003954387	-0.068276947	0.111620481	0.090641456	-0.142584287	-0.142584287	0.034266837	-0.163144311	-0.115170662
74	0.108952133	-0.021219454	-0.021219454	0.147977207	0.144563373	0.003876685	-0.040118687	-0.040118687	0.096272011	0.108429964	0.113930514	-0.020411288	-0.020411288	0.150645645	0.146538201	-0.320988802	-0.039680394	-0.039680394	-0.205429246	-0.169230478	-0.007739725	-0.068737996	-0.068737996	0.109516521	0.089296774	-0.084842716	-0.077692209	-0.077692209	0.065633525	0.060725348	-0.003954387	-0.068276947	-0.068276947	0.111620481	0.090641456	-0.142584287	0.034266837	0.034266837	-0.163144311	-0.115170662
75	0.108952133	-0.021219454	-0.053877514	0.147977207	0.1738076	0.003876685	-0.040118687	-0.015880067	0.096272011	0.096349297	0.113930514	-0.020411288	-0.055691807	0.150645645	0.177711276	-0.320988802	-0.039680394	0.11674144	-0.205429246	-0.289453543	-0.007739725	-0.068737996	-0.063465169	0.109516521	0.063804201	-0.084842716	-0.077692209	-0.028422078	0.065633525	0.006547039	-0.003954387	-0.068276947	-0.065178861	0.111620481	0.066564345	-0.142584287	0.034266837	0.118346303	-0.163144311	-0.151276478
76	0.108952133	-0.053877514	-0.053877514	0.147977207	0.144563373	0.003876685	-0.015880067	-0.015880067	0.096272011	0.108429964	0.113930514	-0.055691807	-0.055691807	0.150645645	0.146538201	-0.320988802	0.11674144	0.11674144	-0.205429246	-0.169230478	-0.007739725	-0.063465169	-0.063465169	0.109516521	0.089296774	-0.084842716	-0.028422078	-0.028422078	0.065633525	0.060725348	-0.003954387	-0.065178861	-0.065178861	0.111620481	0.090641456	-0.142584287	0.118346303	0.118346303	-0.163144311	-0.115170662
77	0.108952133	-0.053877514	-0.053877514	0.147977207	0.144563373	0.003876685	-0.015880067	-0.015880067	0.096272011	0.108429964	0.113930514	-0.055691807	-0.055691807	0.150645645	0.146538201	-0.320988802	0.11674144	0.11674144	-0.205429246	-0.169230478	-0.007739725	-0.063465169	-0.063465169	0.109516521	0.089296774	-0.084842716	-0.028422078	-0.028422078	0.065633525	0.060725348	-0.003954387	-0.065178861	-0.065178861	0.111620481	0.090641456	-0.142584287	0.118346303	0.118346303	-0.163144311	-0.115170662
78	0.108952133	-0.053877514	-0.053877514	0.144563373	0.144563373	0.003876685	-0.015880067	-0.015880067	0.108429964	0.108429964	0.113930514	-0.055691807	-0.055691807	0.146538201	0.146538201	-0.320988802	0.11674144	0.11674144	-0.169230478	-0.169230478	-0.007739725	-0.063465169	-0.063465169	0.089296774	0.089296774	-0.084842716	-0.028422078	-0.028422078	0.060725348	0.060725348	-0.003954387	-0.065178861	-0.065178861	0.090641456	0.090641456	-0.142584287	0.118346303	0.118346303	-0.115170662	-0.115170662
79	0.108952133	-0.053877514	-0.053877514	0.144563373	0.144563373	0.003876685	-0.015880067	-0.015880067	0.108429964	0.108429964	0.113930514	-0.055691807	-0.055691807	0.146538201	0.146538201	-0.320988802	0.11674144	0.11674144	-0.169230478	-0.169230478	-0.007739725	-0.063465169	-0.063465169	0.089296774	0.089296774	-0.084842716	-0.028422078	-0.028422078	0.060725348	0.060725348	-0.003954387	-0.065178861	-0.065178861	0.090641456	0.090641456	-0.142584287	0.118346303	0.118346303	-0.115170662	-0.115170662
80	0.108952133	-0.021219454	-0.021219454	0.144563373	0.144563373	0.003876685	-0.040118687	-0.040118687	0.108429964	0.108429964	0.113930514	-0.020411288	-0.020411288	0.146538201	0.146538201	-0.320988802	-0.039680394	-0.039680394	-0.169230478	-0.169230478	-0.007739725	-0.068737996	-0.068737996	0.089296774	0.089296774	-0.084842716	-0.077692209	-0.077692209	0.060725348	0.060725348	-0.003954387	-0.068276947	-0.068276947	0.090641456	0.090641456	-0.142584287	0.034266837	0.034266837	-0.115170662	-0.115170662
81	0.108952133	-0.021219454	-0.147977207	0.144563373	0.1738076	0.003876685	-0.040118687	-0.096272011	0.108429964	0.096349297	0.113930514	-0.020411288	-0.150645645	0.146538201	0.177711276	-0.320988802	-0.039680394	0.205429246	-0.169230478	-0.289453543	-0.007739725	-0.068737996	-0.109516521	0.089296774	0.063804201	-0.084842716	-0.077692209	-0.065633525	0.060725348	0.006547039	-0.003954387	-0.068276947	-0.111620481	0.090641456	0.066564345	-0.142584287	0.034266837	0.163144311	-0.115170662	-0.151276478
82	0.108952133	-0.021219454	-0.147977207	0.144563373	0.1738076	0.003876685	-0.040118687	-0.096272011	0.108429964	0.096349297	0.113930514	-0.020411288	-0.150645645	0.146538201	0.177711276	-0.320988802	-0.039680394	0.205429246	-0.169230478	-0.289453543	-0.007739725	-0.068737996	-0.109516521	0.089296774	0.063804201	-0.084842716	-0.077692209	-0.065633525	0.060725348	0.006547039	-0.003954387	-0.068276947	-0.111620481	0.090641456	0.066564345	-0.142584287	0.034266837	0.163144311	-0.115170662	-0.151276478
83	-0.021219454	-0.021219454	-0.180635267	0.144563373	0.1738076	-0.040118687	-0.040118687	-0.072033391	0.108429964	0.096349297	-0.020411288	-0.020411288	-0.185926164	0.146538201	0.177711276	-0.039680394	-0.039680394	0.36185108	-0.169230478	-0.289453543	-0.068737996	-0.068737996	-0.104243693	0.089296774	0.063804201	-0.077692209	-0.077692209	-0.016363394	0.060725348	0.006547039	-0.068276947	-0.068276947	-0.108522395	0.090641456	0.066564345	0.034266837	0.034266837	0.247223777	-0.115170662	-0.151276478
84	-0.021219454	-0.053877514	-0.180635267	0.144563373	0.144563373	-0.040118687	-0.015880067	-0.072033391	0.108429964	0.108429964	-0.020411288	-0.055691807	-0.185926164	0.146538201	0.146538201	-0.039680394	0.11674144	0.36185108	-0.169230478	-0.169230478	-0.068737996	-0.063465169	-0.104243693	0.089296774	0.089296774	-0.077692209	-0.028422078	-0.016363394	0.060725348	0.060725348	-0.068276947	-0.065178861	-0.108522395	0.090641456	0.090641456	0.034266837	0.118346303	0.247223777	-0.115170662	-0.115170662
85	-0.053877514	-0.053877514	-0.180635267	0.144563373	0.144563373	-0.015880067	-0.015880067	-0.072033391	0.108429964	0.108429964	-0.055691807	-0.055691807	-0.185926164	0.146538201	0.146538201	0.11674144	0.11674144	0.36185108	-0.169230478	-0.169230478	-0.063465169	-0.063465169	-0.104243693	0.089296774	0.089296774	-0.028422078	-0.028422078	-0.016363394	0.060725348	0.060725348	-0.065178861	-0.065178861	-0.108522395	0.090641456	0.090641456	0.118346303	0.118346303	0.247223777	-0.115170662	-0.115170662
86	0.043636013	-0.053877514	-0.180635267	0.144563373	0.144563373	0.052353925	-0.015880067	-0.072033391	0.108429964	0.108429964	0.043369475	-0.055691807	-0.185926164	0.146538201	0.146538201	-0.008145135	0.11674144	0.36185108	-0.169230478	-0.169230478	0.00280593	-0.063465169	-0.104243693	0.089296774	0.089296774	0.013697546	-0.028422078	-0.016363394	0.060725348	0.060725348	0.002241785	-0.065178861	-0.108522395	0.090641456	0.090641456	0.025574645	0.118346303	0.247223777	-0.115170662	-0.115170662
87	0.1738076	-0.021219454	-0.147977207	0.144563373	0.144563373	0.096349297	-0.040118687	-0.096272011	0.108429964	0.108429964	0.177711276	-0.020411288	-0.150645645	0.146538201	0.146538201	-0.289453543	-0.039680394	0.205429246	-0.169230478	-0.169230478	0.063804201	-0.068737996	-0.109516521	0.089296774	0.089296774	0.006547039	-0.077692209	-0.065633525	0.060725348	0.060725348	0.066564345	-0.068276947	-0.111620481	0.090641456	0.090641456	-0.151276478	0.034266837	0.163144311	-0.115170662	-0.115170662
88	0.1738076	-0.021219454	-0.180635267	0.147977207	0.1738076	0.096349297	-0.040118687	-0.072033391	0.096272011	0.096349297	0.177711276	-0.020411288	-0.185926164	0.150645645	0.177711276	-0.289453543	-0.039680394	0.36185108	-0.205429246	-0.289453543	0.063804201	-0.068737996	-0.104243693	0.109516521	0.063804201	0.006547039	-0.077692209	-0.016363394	0.065633525	0.006547039	0.066564345	-0.068276947	-0.108522395	0.111620481	0.066564345	-0.151276478	0.034266837	0.247223777	-0.163144311	-0.151276478
89	0.1738076	-0.021219454	-0.147977207	0.147977207	0.1738076	0.096349297	-0.040118687	-0.096272011	0.096272011	0.096349297	0.177711276	-0.020411288	-0.150645645	0.150645645	0.177711276	-0.289453543	-0.039680394	0.205429246	-0.205429246	-0.289453543	0.063804201	-0.068737996	-0.109516521	0.109516521	0.063804201	0.006547039	-0.077692209	-0.065633525	0.065633525	0.006547039	0.066564345	-0.068276947	-0.111620481	0.111620481	0.066564345	-0.151276478	0.034266837	0.163144311	-0.163144311	-0.151276478
90	0.20646566	-0.021219454	-0.144563373	0.147977207	0.144563373	0.072110677	-0.040118687	-0.108429964	0.096272011	0.108429964	0.212991796	-0.020411288	-0.146538201	0.150645645	0.146538201	-0.445875377	-0.039680394	0.169230478	-0.205429246	-0.169230478	0.058531373	-0.068737996	-0.089296774	0.109516521	0.089296774	-0.042723092	-0.077692209	-0.060725348	0.065633525	0.060725348	0.063466259	-0.068276947	-0.090641456	0.111620481	0.090641456	-0.235355944	0.034266837	0.115170662	-0.163144311	-0.115170662
